config_name,architecture,scaler,optimizer,batch_size,activation,dropout_rate,train_mae,val_mae,test_mae,train_error_std,val_error_std,test_error_std,epochs,train_mean_error_CPUTime,train_median_error_CPUTime,train_error_std_CPUTime,train_max_error_CPUTime,train_p95_abs_error_CPUTime,val_mean_error_CPUTime,val_median_error_CPUTime,val_error_std_CPUTime,val_max_error_CPUTime,val_p95_abs_error_CPUTime,test_mean_error_CPUTime,test_median_error_CPUTime,test_error_std_CPUTime,test_max_error_CPUTime,test_p95_abs_error_CPUTime
2DSA_standard_adam_64_elu_0.2_64_32,"[64, 32]",standard,adam,64,elu,0.2,215.80563510327383,417.01414351707734,263.2520215769801,1184.4689379713354,1777.2019467203074,2265.7479241960687,22,215.80563510327383,33.20573425292969,1184.4689379713354,170344.92041015625,854.0816589355467,417.01414351707734,47.08447265625,1777.2019467203074,67496.4287109375,1809.7288818359375,263.2520215769801,44.92583465576172,2265.7479241960687,248640.47290039062,973.2978210449221
