config_name,architecture,scaler,optimizer,batch_size,activation,dropout_rate,train_mae,val_mae,test_mae,train_error_std,val_error_std,test_error_std,epochs,train_mean_error_max_rss,train_median_error_max_rss,train_error_std_max_rss,train_max_error_max_rss,train_p95_abs_error_max_rss,val_mean_error_max_rss,val_median_error_max_rss,val_error_std_max_rss,val_max_error_max_rss,val_p95_abs_error_max_rss,test_mean_error_max_rss,test_median_error_max_rss,test_error_std_max_rss,test_max_error_max_rss,test_p95_abs_error_max_rss
2DSA_standard_rmsprop_128_elu_0.2_128_64,"[128, 64]",standard,rmsprop,128,elu,0.2,536.5285369874124,529.972997492532,502.15345860745674,17633.27935013174,1000.8342871369658,1149.7476936273501,100,536.5285369874124,162.377685546875,17633.27935013174,7838952.5,1988.4398681640623,529.972997492532,177.7755126953125,1000.8342871369658,25117.9609375,2607.60498046875,502.15345860745674,162.5721435546875,1149.7476936273501,47076.3935546875,3048.1547851562505
